run,camCol,rerun,field,objID,u,g,r,i,z,ra,dec
2830,5,301,31,1237657630040589358,24.90587,24.72842,24.48614,22.66184,21.76071,115.271741866884,25.0604600261653
2830,5,301,158,1237657630048912049,24.94944,25.18299,24.83117,23.17331,22.56872,131.208967842152,38.3445551751533
2830,5,301,298,1237657630058086455,25.06768,24.73599,24.13104,22.39532,21.96776,156.276490932828,49.3077023453937
2830,5,301,186,1237657630050746517,23.76073,23.50105,22.82704,22.39233,21.77949,135.625356735697,40.8745735967335
2830,5,301,283,1237657630057103481,24.73411,25.12683,24.82142,23.80843,22.33835,153.061822640067,48.5662654123761
2830,5,301,188,1237657630050877556,24.81484,25.20689,24.62635,22.03459,21.37333,135.901552029717,41.0369215899646
7773,5,301,171,1237678860073108195,22.18777,22.08876,21.7424,21.07036,20.54088,338.696035768873,11.8756477776064
1140,3,301,246,1237650370486206585,22.49199,24.91213,24.78353,24.25398,22.466,189.781610582254,-2.508036126587
1140,3,301,295,1237650370489417812,21.54064,22.64046,24.80204,24.36181,22.8269,197.124294534118,-2.64854401469513
1140,3,301,16,1237650370471133254,24.23474,24.98693,24.80656,22.38048,21.55911,155.315506492882,-2.23849217146108
1140,3,301,192,1237650370482667729,24.05443,23.70177,23.02641,22.43254,21.99864,181.65726825637,-2.56324237317461
1140,3,301,291,1237650370489155625,22.67166,24.33706,24.71641,23.92857,23.32392,196.48396460873,-2.54899556932237
1140,3,301,11,1237650370470805551,24.04155,24.3536,24.16569,23.36176,22.50508,154.513803665437,-2.2939452837682
1140,3,301,20,1237650370471395346,24.42592,24.85581,24.16023,22.63397,21.95195,155.827909233725,-2.32418232863636
1140,3,301,69,1237650370474606689,24.25772,24.6332,25.54957,23.05804,22.39079,163.281869257785,-2.32575684686577
1140,3,301,130,1237650370478604335,22.42241,24.65924,25.12342,24.54935,22.60589,172.367473679222,-2.51286622089117
1140,3,301,275,1237650370488107032,24.27431,24.93887,25.3145,24.67289,22.07754,194.058855291024,-2.66245537894201
1140,3,301,107,1237650370477097029,23.48353,23.50622,23.86397,23.19557,22.31306,168.95456618617,-2.4123258987762
1140,3,301,23,1237650370471592001,21.42571,21.21852,24.80199,24.36181,22.82688,156.395875267839,-2.22003277811915
1140,3,301,23,1237650370471592028,22.30058,23.03897,24.80203,24.3618,22.8269,156.400344384691,-2.21319856831699
1140,3,301,59,1237650370473951519,23.83008,25.11928,25.48065,24.91009,18.7026,161.692445112927,-2.48512856124872
1140,3,301,87,1237650370475786279,22.61407,25.5729,25.20837,24.2543,22.24792,165.882181855304,-2.38441452142883
1140,3,301,217,1237650370484306012,24.02048,23.6284,23.609,22.71909,21.39533,185.474630501639,-2.62824411282337
1140,3,301,24,1237650370471657568,22.94268,22.94811,24.80203,24.3618,21.47804,156.505903963386,-2.32745041306073
1140,3,301,162,1237650370480701504,24.68448,25.38029,25.50311,23.11015,22.24521,177.220548674109,-2.55646693402127
1140,3,301,173,1237650370481422422,24.78284,25.03272,24.86684,22.23815,21.68318,178.823532190094,-2.55483401023036
1140,3,301,182,1237650370482012212,23.24766,25.11438,24.80203,21.79911,21.08282,180.225223944961,-2.69365489588447
1140,3,301,214,1237650370484109420,23.50852,23.1476,25.44633,24.84165,22.49599,185.032034884831,-2.5364445663065
1140,3,301,160,1237650370480570499,24.69502,25.11436,24.80135,24.36159,21.4307,176.925070686489,-2.67082471602672
1140,3,301,162,1237650370480701502,23.52557,24.58812,24.80203,24.3618,21.05432,177.210983332099,-2.55418657622218
1140,3,301,201,1237650370483257365,23.43312,25.49441,25.46435,23.81117,23.16026,182.954451225387,-2.57875778947514
1140,3,301,14,1237650370471002214,23.37878,23.21354,24.4829,23.90591,22.96631,155.018997330693,-2.28373246216275
1140,3,301,14,1237650370471002223,24.36697,25.63233,25.28023,24.70623,23.0379,155.021387837928,-2.25714058637426
1140,3,301,279,1237650370488369225,24.24616,24.28123,24.91663,21.84425,20.96003,194.679681741428,-2.51946301274904
1140,3,301,48,1237650370473230362,24.1062,25.91473,25.49249,23.83524,22.53029,160.017045035626,-2.35927855912402
1140,3,301,127,1237650370478407893,23.5626,23.29098,24.58585,23.80289,23.21201,171.984793641225,-2.46318287452633
1140,3,301,279,1237650370488369161,21.80668,25.11859,25.30116,24.32449,22.90464,194.634771680214,-2.51322479222699
1140,3,301,279,1237650370488369167,22.10949,25.34288,25.88851,24.89283,21.04946,194.635540024133,-2.51581626753148
1140,3,301,100,1237650370476638302,22.74285,22.70902,24.80203,24.3618,21.37705,167.85117777292,-2.45504657067109
1140,3,301,211,1237650370483913403,23.08247,24.9388,24.58484,22.31067,20.85321,184.54375287848,-2.62584498482957
1140,3,301,162,1237650370480702479,25.23641,25.21173,24.52553,22.23969,21.29505,177.132521298308,-2.54857616972449
1140,3,301,268,1237650370487648433,22.39037,24.76004,24.95759,24.54175,22.41904,193.036767480569,-2.66144152567873
1140,3,301,276,1237650370488173359,23.31023,23.60104,23.62468,22.00927,21.33912,194.268152553415,-2.57388681631034
1140,3,301,11,1237650370470805797,22.85006,23.02071,24.80207,24.36162,22.8267,154.589770786376,-2.27647798830465
1140,3,301,79,1237650370475262572,24.09867,24.61735,24.30153,22.15065,20.65232,164.743894960739,-2.41151334686501
1140,3,301,18,1237650370471264363,23.27366,24.2991,24.0837,22.47297,21.39515,155.529936656803,-2.323247681118
1140,3,301,222,1237650370484633730,24.91349,24.76883,24.11954,22.08569,21.23398,186.145223824888,-2.53967067461173
1140,3,301,134,1237650370478866520,23.93868,24.62144,24.78314,22.43934,21.45051,172.956401186235,-2.443381408077
1140,3,301,37,1237650370472510100,24.38039,24.63692,24.23167,22.25206,21.53539,158.449405280757,-2.41575893356216
1140,3,301,274,1237650370488041585,22.98599,22.70573,23.10902,22.0879,21.25394,193.920485814956,-2.60040280183786
1140,3,301,82,1237650370475458685,23.19761,24.86333,24.85605,22.59293,21.90759,165.152987729856,-2.54799989753734
1140,3,301,223,1237650370484699346,23.51055,23.92489,24.68771,22.28653,21.70956,186.283741738555,-2.69532546930163
1140,3,301,135,1237650370478932791,23.77866,24.87643,24.43863,22.53515,21.83331,173.086646809107,-2.60561615674277
1140,3,301,13,1237650370470936669,24.30782,24.34888,25.14048,23.49182,20.61076,154.777462683547,-2.17245181979402
5421,6,301,235,1237668758851093833,21.77529,21.87554,21.868,21.43596,20.76678,309.359957681708,-13.7778258677361
5934,4,301,98,1237670961086595179,14.24422,14.80945,14.9365,14.49414,13.00337,37.4995218517705,24.8724501959608
5934,4,301,128,1237670961088561559,23.9746,24.97919,24.48478,22.42123,21.15412,39.7821582237167,28.924301962704
5934,4,301,270,1237670961097869172,24.20989,24.04674,24.2075,22.13022,21.48392,53.8279828613868,47.0416790074156
5934,4,301,26,1237670961081876651,24.30853,24.63068,23.9323,22.33554,21.43876,32.4901146963139,15.2482186211079
5934,4,301,276,1237670961098260704,23.60213,24.97865,24.72888,22.86551,22.06172,54.558995839481,47.815489197018
5934,4,301,208,1237670961093804109,24.63465,25.11438,24.75771,20.9558,20.09619,46.6876118712812,39.3461210888907
5934,4,301,63,1237670961084301912,23.80747,24.23244,24.00521,21.74444,20.80766,34.9094246239993,20.2328860615819
5934,4,301,51,1237670961083515613,24.18167,24.91472,24.91781,22.4459,21.89071,34.1582454769042,18.5571637476335
5934,4,301,158,1237670961090527317,24.12606,25.11439,24.80205,24.36181,17.83619,42.2603007375782,32.854449688638
5934,4,301,24,1237670961081745523,23.10813,25.11437,24.80202,24.3618,22.01744,32.482172430496,14.8582951068796
5934,4,301,93,1237670961086268049,24.11454,23.82844,24.09996,22.44369,21.55046,37.2003325334828,24.2061864642007
5934,4,301,153,1237670961090199609,23.68943,24.25369,24.72379,21.99198,21.03138,41.6663417086499,32.2216578631307
5934,4,301,162,1237670961090790265,24.24442,24.76076,24.19127,21.8126,20.50222,42.6225566240791,33.3359483157569
5934,4,301,171,1237670961091379840,24.14906,23.87881,23.38031,22.39637,21.92103,43.260549034387,34.6153686539748
5934,4,301,181,1237670961092034809,22.55773,23.93065,23.39602,22.16057,21.50552,44.1348037968458,35.96482796002
5934,4,301,198,1237670961093149632,24.17342,24.91986,24.4495,21.75902,21.09899,45.9544921479695,38.0765309904875
5934,4,301,261,1237670961097279697,23.9427,24.90413,24.54604,22.30879,21.86061,52.6825095563858,45.9469951637099
5934,4,301,265,1237670961097541614,24.37254,24.28641,24.10844,21.87232,21.10745,53.2561052540618,46.3874784933069
5934,4,301,265,1237670961097540991,24.105,24.34792,24.39091,21.91759,21.50261,53.2768053166639,46.5227502316284
5934,4,301,270,1237670961097867456,23.50825,24.64237,24.03278,22.70698,21.7865,53.9066143612194,47.0331193163424
5934,4,301,276,1237670961098261062,24.13235,25.16483,24.65948,21.88877,20.91495,54.5409137824524,47.8714749937617
5934,4,301,97,1237670961086530460,24.00894,25.15154,24.92715,22.57055,21.52966,37.4019834545536,24.7953121909811
5934,4,301,142,1237670961089479215,23.60753,24.91416,24.36533,22.40828,21.05714,40.8325572469456,30.7210404706561
5934,4,301,37,1237670961082598194,24.09081,24.57668,24.04461,22.26417,21.1889,33.1831571014691,16.6142895505191
5934,4,301,95,1237670961086398834,21.48247,23.167,24.02729,23.18336,22.56988,37.1131569011058,24.4891949010352
5934,4,301,121,1237670961088102659,23.5208,24.6433,24.43266,22.42506,21.52473,39.2802996822093,27.9933863536137
5934,4,301,145,1237670961089675664,21.91753,24.19668,25.64961,24.48747,22.18531,41.0297790469097,31.2539549815734
5934,4,301,197,1237670961093084307,24.24228,24.00107,23.90286,22.06601,20.98472,45.767987201387,37.8806519261011
5934,4,301,197,1237670961093083841,23.6086,24.28745,23.6723,22.40694,21.98743,45.7997317782146,37.9100389398976
5934,4,301,208,1237670961093805211,24.40933,24.57211,24.7142,22.17192,20.98851,46.6848991310331,39.3677488982733
5934,4,301,270,1237670961097867921,25.02957,24.79367,24.41796,22.22669,20.92489,53.8453983991122,47.1614949388221
5934,4,301,277,1237670961098327575,24.56019,24.47818,23.9759,21.94048,21.16677,54.7251418158559,47.9893448950991
5934,4,301,84,1237670961085677794,22.5864,23.13195,24.63523,23.69025,22.82689,36.4092336059325,22.9982231955686
5934,4,301,190,1237670961092624494,24.65031,24.26511,23.92681,22.42043,21.854,44.9336296311874,37.0725755152921
5934,4,301,277,1237670961098326285,24.034,24.27184,23.87884,22.07726,21.35389,54.6715726689116,47.9492411895462
5934,4,301,72,1237670961084891594,23.60272,24.11541,23.92205,22.16555,21.65205,35.5090123105706,21.3648049070365
5934,4,301,279,1237670961098460608,23.75168,24.45277,24.33551,22.03982,21.39072,55.016945270924,48.1573649487285
5934,4,301,69,1237670961084694538,22.20855,25.12191,24.80493,22.96074,22.41184,35.2655898046241,20.9748658369095
5934,4,301,270,1237670961097867454,24.45047,24.3863,24.23291,22.33701,21.2026,53.8978686581931,47.0318450735652
5934,4,301,40,1237670961082794088,23.65675,24.78849,24.41971,23.64106,22.84768,33.4767045663128,17.0873248461127
5934,4,301,40,1237670961082794021,25.00024,25.19105,24.9932,24.17348,21.9559,33.4799729554272,16.99857998813
5934,4,301,42,1237670961082925104,24.47136,24.54533,24.53467,22.87692,22.24823,33.5754428766257,17.3334121653809
5934,4,301,119,1237670961087971498,24.42816,25.15055,24.91367,22.12358,20.82885,39.1039493257173,27.6988562192373
5934,4,301,195,1237670961092952107,25.36956,25.42811,25.21545,23.84536,21.69279,45.4025827484595,37.6814726022058
5934,4,301,206,1237670961093673138,23.86849,24.60984,24.03643,22.06993,21.1102,46.6276729607785,39.0492617951148
5934,4,301,247,1237670961096360148,24.26771,25.06053,24.51883,22.08372,20.98268,50.9832867819559,44.2568450834906
5934,4,301,253,1237670961096753546,21.63437,25.61679,25.44265,23.50152,22.38096,51.6242463081325,45.0694751961662
5934,4,301,254,1237670961096819402,24.10244,24.90338,24.37215,21.76897,20.91234,52.0195874977766,45.144825048061
5934,4,301,260,1237670961097212611,24.482,24.82024,24.34088,22.37488,21.70194,52.6107010813281,45.9463060428839
5934,4,301,271,1237670961097932965,24.01037,24.13331,24.42363,22.06754,21.53614,53.9454168169082,47.174847078697
5934,4,301,273,1237670961098064744,23.33793,24.95804,25.24769,24.27184,22.01611,54.2132206354965,47.533141579918
5934,4,301,134,1237670961088954515,23.43017,23.47981,24.13799,22.70005,21.76408,40.1338316919776,29.7700128281614
5934,4,301,253,1237670961096753538,21.61441,24.58811,25.1467,23.97445,22.67746,51.6300236118252,45.0668665599683
5934,4,301,244,1237670961096164117,24.55752,24.76926,25.11213,22.60524,21.93318,50.7260684002876,43.9582897665108
5934,4,301,131,1237670961088757834,23.38153,24.97255,24.71003,23.27123,20.71532,39.8656434929804,29.3220060723244
5934,4,301,244,1237670961096164036,24.87974,24.89031,24.58256,22.41084,21.17838,50.748983079193,43.9124016868536
3842,4,301,103,1237661976015339940,23.20184,22.88602,22.19229,21.75123,21.3252,196.548311418303,7.69583038552457
4512,2,301,46,1237664852565951175,23.22357,23.34747,23.24383,22.65312,22.19687,203.267907502534,35.5578054161466
4512,2,301,47,1237664852566016602,23.03562,23.28157,23.46127,23.0154,22.01687,203.399105220601,35.4950623923022
4512,2,301,47,1237664852566016306,22.5546,24.54652,24.82904,24.26758,22.888,203.426774539392,35.4460556048414
4512,2,301,49,1237664852566147718,23.34173,23.40991,23.90521,23.25218,22.61714,203.834003851588,35.5098192830609
4512,2,301,53,1237664852566410516,23.58488,24.69484,24.16129,22.39974,21.34757,204.544498089197,35.3375035571583
4512,2,301,53,1237664852566410596,25.17433,25.39054,25.5575,24.42798,21.14374,204.570197621269,35.4259562492554
4512,2,301,55,1237664852566541611,23.64757,24.13944,23.6837,22.56056,22.0998,204.8175380944,35.1858619326971
4512,2,301,56,1237664852566606582,23.60961,23.34595,23.68935,23.0612,22.35866,205.065645266083,35.2487996879724
4512,2,301,57,1237664852566672243,23.13167,23.48319,24.31063,23.89164,22.76689,205.283269320543,35.1045902071309
4512,2,301,58,1237664852566738075,24.62968,24.5811,23.99678,22.5513,21.93891,205.507539122284,35.2485630694066
4512,2,301,59,1237664852566803712,24.26107,24.12245,23.51429,21.6091,20.68684,205.603935669708,35.1104014442961
4512,2,301,60,1237664852566869225,23.79467,23.54985,23.11605,22.52875,21.63953,205.79933125007,35.1844611486112
4512,2,301,60,1237664852566869279,24.62686,25.46524,25.14789,23.48498,20.93697,205.813045779976,35.1275270857372
4512,2,301,61,1237664852566934614,24.44052,24.82205,24.28824,22.48627,21.75015,205.918624239515,35.1736352157887
4512,2,301,61,1237664852566934090,23.40805,23.44114,23.49109,22.76013,21.88018,205.928742794805,35.1403983821544
4512,2,301,62,1237664852566999319,22.68642,25.75301,25.225,23.46812,23.02802,206.104323016635,34.974657120706
4512,2,301,62,1237664852566999769,23.04382,23.09626,23.08104,22.59523,21.64525,206.192848441883,35.0451350605512
4512,2,301,63,1237664852567064727,22.4627,24.61449,24.84881,23.87817,22.07753,206.219746879381,34.9971188889968
4512,2,301,63,1237664852567064770,22.64927,25.69186,25.55012,23.5882,23.16519,206.272618280987,34.9969305495299
4512,2,301,65,1237664852567196245,23.60206,23.42195,23.76057,22.93756,22.16084,206.663616588325,35.0355421076497
4512,2,301,65,1237664852567196042,22.3436,24.5933,24.26498,23.08404,22.35122,206.682682518743,34.8573681682849
4512,2,301,69,1237664852567459214,24.56129,25.05832,25.47885,23.6491,21.00961,207.333219230516,34.7855808513095
4512,2,301,69,1237664852567459176,23.67031,23.61347,22.95722,21.78925,21.23789,207.403192242153,34.7393733303466
4512,2,301,73,1237664852567721437,24.00823,24.03417,23.61921,22.22602,21.78203,208.161159993426,34.7638510785445
4512,2,301,75,1237664852567852283,24.1043,23.93364,23.88028,21.58352,20.46811,208.458309522983,34.4966603511663
4512,2,301,75,1237664852567851813,23.07182,23.18369,23.37514,22.86072,21.58613,208.467524423575,34.6745908190023
4512,2,301,75,1237664852567852280,24.51952,24.5924,23.93618,22.41688,21.80053,208.484574682447,34.6166618074032
4512,2,301,77,1237664852567982372,22.08692,24.73918,25.73765,24.29929,23.27386,208.734395018067,34.5359862736539
4512,2,301,77,1237664852567983232,23.11395,23.5363,23.24702,22.26954,21.76655,208.778701337396,34.6153424388708
4512,2,301,79,1237664852568113384,22.5502,25.18097,25.14941,24.28574,23.17593,209.083994917863,34.5356270825567
4512,2,301,79,1237664852568113454,22.61825,24.83464,25.36164,24.86027,22.09432,209.151233145697,34.4269648794369
4512,2,301,80,1237664852568179016,22.23463,25.59661,25.76329,24.42107,23.91125,209.205208070088,34.3593725678844
4512,2,301,82,1237664852568310908,24.08338,24.37138,23.84256,22.38014,21.67707,209.616169648205,34.3162864922139
4512,2,301,85,1237664852568507259,23.23405,23.20008,23.99158,23.2716,22.35732,210.27513556809,34.2153864116831
4512,2,301,89,1237664852568768791,22.18811,25.64871,25.71749,24.55291,23.1287,210.861910363305,33.9717795335718
4512,2,301,90,1237664852568834563,23.18054,23.28179,23.469,22.78332,22.00221,211.058816544012,34.0377800482474
4512,2,301,94,1237664852569097203,24.34363,24.05389,23.39133,22.54047,22.00209,211.69739862463,33.8481378955591
4512,2,301,94,1237664852569097260,24.47351,24.43968,23.74437,22.24901,21.28804,211.809905031426,33.871895911845
4512,2,301,94,1237664852569096812,23.27306,23.4382,23.23523,22.59352,21.70446,211.829303307292,33.9364284478946
4512,2,301,96,1237664852569227547,21.86546,24.59389,24.51094,23.37744,22.0114,212.005313741604,33.7262644835084
4512,2,301,97,1237664852569293244,22.29681,24.62794,25.84744,24.00023,23.28946,212.320317374155,33.6658176071749
4512,2,301,99,1237664852569424198,22.66025,25.93989,25.44183,24.39275,23.21204,212.632368328759,33.6056582100452
